OBJECT_ID,RA,DEC,1_mag_0,1_mag_err_0,DATE-OBS_1_mag_0
216694985712662400,56.0099702707927,32.2889008688777,17.843519,0.15645502,2009-03-19T05:12:51.935
216694916993688960,56.0349367043778,32.2819448688741,18.543891,0.25380129,2009-03-19T05:12:51.935
216694985713166592,56.0199709880231,32.2936247501355,19.335537,0.46547947,2009-03-19T05:12:51.935
216695050137446272,55.9401468523414,32.2372670458831,18.088024,0.18415523,2009-03-19T05:12:51.935
216695123152009216,55.9365747294,32.24184708972,15.676942,0.046044141,2009-03-19T05:12:51.935
216695088793615232,55.9588041007821,32.2407039300555,18.988887,0.35434172,2009-03-19T05:12:51.935
216695118856938112,55.9291580802922,32.2514869697918,16.708143,0.079115239,2009-03-19T05:12:51.935
216695157512966912,55.9450505524846,32.2524154539122,14.001078,0.020517819,2009-03-19T05:12:51.935
216695123153231232,55.9372702482107,32.2420080642598,15.648472,0.04539167,2009-03-19T05:12:51.935
216695123153230080,55.930663614543,32.2498122041689,16.479715,0.06983148,2009-03-19T05:12:51.935
216695118856933888,55.9310111666292,32.2467704578784,18.148021,0.19185514,2009-03-19T05:12:51.935
216695054432928896,55.94311564249,32.22788067346,20.508359,1.2482449,2009-03-19T05:12:51.935
216695084499988352,55.9494641301935,32.2454256724106,20.042035,0.83519282,2009-03-19T05:12:51.935
216695153216876800,55.9465548169919,32.2493804818763,18.022007,0.1761167,2009-03-19T05:12:51.935
216695187576416512,55.9622429235605,32.2537212242342,18.33553,0.21859444,2009-03-19T05:12:51.935
216695260592178560,55.9556086002844,32.2667006289111,16.571439,0.073391212,2009-03-19T05:12:51.935
216695260592178048,55.9550653591647,32.2699891997834,18.404946,0.2296287,2009-03-19T05:12:51.935
216695226232439552,55.9650244239743,32.2657153683088,14.829522,0.030400504,2009-03-19T05:12:51.935
216695256295900672,55.9533959067315,32.2643063047039,13.654764,0.017443893,2009-03-19T05:12:51.935
216695256296547328,55.9560618738835,32.2616950967583,18.354868,0.22160272,2009-03-19T05:12:51.935
216695226231623168,55.9839523684,32.26792057395,19.018269,0.36248023,2009-03-19T05:12:51.935
216695187576417152,55.955754065821,32.2548279620389,18.554311,0.25573423,2009-03-19T05:12:51.935
216695363671522432,55.9329785323559,32.2630170400258,19.648539,0.60053902,2009-03-19T05:12:51.935
216695325015371136,55.912228500498,32.256136311548,15.688008,0.046300615,2009-03-19T05:12:51.935
216695329311661056,55.9229615559637,32.250002816585,14.543399,0.026513935,2009-03-19T05:12:51.935
216695325015366144,55.9196499339922,32.2498098404696,17.196691,0.10463145,2009-03-19T05:12:51.935
216695428094600832,55.9236986413334,32.2711102409095,16.551033,0.072580609,2009-03-19T05:12:51.935
216695428094608000,55.9305756288204,32.2775543301426,16.658962,0.076995292,2009-03-19T05:12:51.935
216695393740304896,55.9117331847471,32.2651453557793,17.283899,0.11021073,2009-03-19T05:12:51.935
216695325015373312,55.9238271679841,32.2594532172427,17.987887,0.17213166,2009-03-19T05:12:51.935
216695432389765760,55.92004998683,32.28284792038,20.151844,0.91720284,2009-03-19T05:12:51.935
216695569829819520,55.9495431492601,32.299102969457,13.787586,0.018562349,2009-03-19T05:12:51.935
216695466750607232,55.9421652540539,32.2784123683453,19.212577,0.42204272,2009-03-19T05:12:51.935
216695535470082176,55.9295889193447,32.2965466724374,16.720473,0.079657844,2009-03-19T05:12:51.935
216695496814282752,55.9508067981016,32.2907120036528,18.70507,0.2857595,2009-03-19T05:12:51.935
216695501109530240,55.95363514355,32.28123269113,19.052718,0.37229826,2009-03-19T05:12:51.935
216695462454352000,55.9453059123624,32.282051381038,17.440348,0.12118383,2009-03-19T05:12:51.935
216695496814101248,55.9493278731345,32.2898946113544,20.051882,0.84221505,2009-03-19T05:12:51.935
216695496814104320,55.9547940913713,32.2935668138572,17.963071,0.16930306,2009-03-19T05:12:51.935
216695634253464576,55.99401157587,32.29095623248,12.678374,0.011076877,2009-03-19T05:12:51.935
216695702975387776,55.9861700350536,32.2970838847689,16.899816,0.088092298,2009-03-19T05:12:51.935
216695702972541312,55.992152912012,32.300884965915,19.376385,0.48100934,2009-03-19T05:12:51.935
216695810347984768,55.9941843115139,32.3108883274144,14.154538,0.022054703,2009-03-19T05:12:51.935
216695775988245632,56.0178945074314,32.3072612812399,15.86966,0.050753433,2009-03-19T05:12:51.935
216695844707719424,56.0090682614962,32.3277748529911,13.799155,0.018663203,2009-03-19T05:12:51.935
216695737332455808,56.0100060120024,32.2968668448179,17.939447,0.16666354,2009-03-19T05:12:51.935
216695810346917632,55.99955719505,32.31515556553,19.87283,0.72390035,2009-03-19T05:12:51.935
216695947786940288,55.9496932297942,32.312825042174,14.865094,0.03092482,2009-03-19T05:12:51.935
