_RAJ2000	_DEJ2000	RA_ICRS	e_RA_ICRS	DE_ICRS	e_DE_ICRS	Source	Plx	e_Plx	pmRA	e_pmRA	pmDE	e_pmDE	Dup	FG	e_FG	Gmag	e_Gmag	FBP	e_FBP	BPmag	e_BPmag	FRP	e_FRP	RPmag	e_RPmag	BP-RP	RV	e_RV	Teff	AG	E(BP-RP)	Rad	Lum
056.0208398914353	+32.1649397311747	056.02086220963	0.0679	+32.16491871576	0.0277	216681929013704192	2.9852	0.0659	4.388	0.138	-4.881	0.071	0	3.6457e+04	2.0788e+01	14.2839	0.0006	9.5902e+03	2.9470e+01	15.3968	0.0033	4.1046e+04	8.6121e+01	13.2288	0.0023	2.1681	17.55	1.97	3567.00			1.58	0.364
056.0416433132964	+32.1615973186592	056.04167559415	0.2098	+32.16156474283	0.1152	216681890357576704	0.6753	0.2309	6.347	0.387	-7.566	0.301	0	1.7651e+03	2.6348e+00	17.5715	0.0016	3.7878e+02	5.7770e+00	18.9054	0.0166	2.3357e+03	7.5848e+00	16.3409	0.0035	2.5645							
056.0244534898900	+32.1510609288400	056.02445348989	5.0647	+32.15106092884	2.7568	216681929012609280							0	7.9571e+01	1.1776e+00	20.9365	0.0161	5.5338e+01	1.0501e+01	20.9938	0.2060	1.5509e+02	2.6436e+01	19.2854	0.1851	1.7084							
056.0623029963600	+32.1815323198900	056.06230299636	11.0590	+32.18153231989	7.0015	216682032092063488							0	7.8525e+01	1.6326e+00	20.9508	0.0226	9.9183e+01	1.9984e+01	20.3603	0.2188	1.8800e+02	1.3220e+01	19.0765	0.0763	1.2838							
056.0531834293929	+32.1820289134381	056.05319774970	0.4065	+32.18199207080	0.2306	216682100812391168	2.7483	0.3967	2.815	0.655	-8.557	0.525	0	7.2680e+02	2.3356e+00	18.5348	0.0035	1.1119e+02	6.5058e+00	20.2362	0.0635	1.2845e+03	2.3778e+01	16.9901	0.0201	3.2462							
056.0648180014836	+32.1709148056943	056.06480019357	2.8530	+32.17082602514	1.2621	216682027797374976	6.5909	3.2432	-3.501	3.702	-20.620	2.995	0	8.8403e+01	1.7339e+00	20.8222	0.0213	7.9874e+01	1.1234e+01	20.5954	0.1527	1.9945e+02	1.0437e+01	19.0123	0.0568	1.5830							
056.0588524899633	+32.1745415103568	056.05882965057	0.2586	+32.17455120647	0.1174	216682032092915328	-0.0317	0.2893	-4.490	0.497	2.252	0.295	0	6.9977e+03	6.8671e+00	16.0760	0.0011	1.2707e+03	8.9223e+00	17.5913	0.0076	9.6371e+03	2.6770e+01	14.8021	0.0030	2.7893			4218.31				
055.9955668839800	+32.1732342753500	055.99556688398	2.1486	+32.17323427535	0.8312	216682203890484736							0	1.0669e+02	1.3403e+00	20.6180	0.0136	6.0846e+01	7.5673e+00	20.8908	0.1350	1.9101e+02	1.0991e+01	19.0593	0.0625	1.8315							
055.9996729206320	+32.1799200409332	055.99966764030	0.1093	+32.17990253885	0.0454	216682203891609984	1.1161	0.1021	-1.038	0.230	-4.065	0.120	0	5.4582e+03	5.3920e+00	16.3457	0.0011	1.6035e+03	1.1589e+01	17.3387	0.0078	5.9756e+03	1.7038e+01	15.3210	0.0031	2.0178			3712.00			1.43	0.351
055.9995168953916	+32.1877910325187	055.99938764326	0.0964	+32.18739237689	0.0444	216682238251347456	10.4514	0.0959	-25.406	0.190	-92.591	0.108	1	1.7675e+04	1.0169e+01	15.0699	0.0006	3.2989e+03	1.2914e+01	16.5555	0.0043	2.2728e+04	4.5716e+01	13.8705	0.0022	2.6849			3732.00	0.4040	0.2167		
056.0097434709836	+32.1709888408808	056.00976278961	0.7303	+32.17095394866	0.3039	216682130875987968	3.6796	0.6790	3.798	1.488	-8.104	0.770	0	3.2538e+02	1.7306e+00	19.4074	0.0058	6.8569e+01	7.1657e+00	20.7611	0.1135	6.8636e+02	2.1666e+01	17.6705	0.0343	3.0905							
056.0236996685200	+32.1791212783100	056.02369966852	3.8712	+32.17912127831	1.7624	216682165235496320							0	3.2254e+02	3.3072e+00	19.4169	0.0111	1.6072e+02	1.1996e+01	19.8362	0.0810	5.9574e+02	7.4303e+00	17.8243	0.0135	2.0120							
056.0100298930094	+32.1947685399009	056.00999979326	1.1261	+32.19475110671	0.5739	216682238249774464	-0.2493	1.3088	-5.916	2.094	-4.049	1.333	0	1.4289e+02	1.4345e+00	20.3009	0.0109	1.1828e+02	1.2851e+01	20.1691	0.1180	2.4825e+02	1.0227e+01	18.7747	0.0447	1.3944							
056.0099554560484	+32.1908910237418	056.00997494679	1.0192	+32.19088018666	0.3084	216682233958032512	-0.8514	1.1997	3.831	1.221	-2.517	0.808	0	2.7293e+02	1.6895e+00	19.5982	0.0067	1.6189e+02	1.2678e+01	19.8283	0.0850	3.8089e+02	1.6000e+01	18.3099	0.0456	1.5184							
056.0080321370787	+32.1893674433100	056.00802866228	0.2571	+32.18935721331	0.1020	216682238251450240	0.3289	0.2598	-0.683	0.446	-2.376	0.277	0	1.1158e+03	2.6278e+00	18.0694	0.0026	3.4277e+02	8.1772e+00	19.0139	0.0259	1.3527e+03	2.0143e+01	16.9339	0.0162	2.0799							
056.0478835651486	+32.2033790794715	056.04789707977	1.8355	+32.20337429600	0.6103	216682306969701376	-2.7661	2.0543	2.656	2.523	-1.111	1.454	0	1.1460e+02	1.2976e+00	20.5404	0.0123	1.5872e+02	1.2733e+01	19.8498	0.0871	2.2477e+02	2.2300e+01	18.8826	0.1077	0.9673							
056.0240061524719	+32.2080017324999	056.02400079927	0.0894	+32.20797526625	0.0367	216682375690295296	0.7990	0.0897	-1.052	0.183	-6.147	0.096	0	1.6796e+04	1.2011e+01	15.1253	0.0008	4.4741e+03	1.7284e+01	16.2246	0.0042	1.9407e+04	1.9811e+01	14.0420	0.0011	2.1826			4323.86	2.5540	1.2548	2.14	1.442
056.0147038397315	+32.1953241917341	056.01474610480	0.3449	+32.19531988188	0.1013	216682337034202368	0.7823	0.4006	8.307	0.418	-1.001	0.254	0	1.2374e+03	2.5977e+00	17.9571	0.0023	4.5493e+02	1.0761e+01	18.7065	0.0257	1.4068e+03	1.7422e+01	16.8913	0.0134	1.8152							
056.0442977319668	+32.1956709344756	056.04429701966	0.2087	+32.19566876017	0.0914	216682302674465024	0.8967	0.2405	-0.140	0.382	-0.505	0.219	0	1.2169e+03	2.2279e+00	17.9752	0.0020	3.7592e+02	7.6511e+00	18.9137	0.0221	1.5285e+03	1.5885e+01	16.8013	0.0113	2.1124							
056.0271372508764	+32.2004179127239	056.02714939634	0.4916	+32.20039617828	0.2076	216682337034207488	-0.1410	0.5883	2.387	0.868	-5.048	0.487	0	3.7336e+02	1.8581e+00	19.2581	0.0054	1.9464e+02	7.4411e+00	19.6283	0.0415	4.7314e+02	1.2029e+01	18.0744	0.0276	1.5538							
056.0661311484393	+32.1971428474322	056.06613415544	1.0232	+32.19713376271	0.5599	216682478767926400	-0.9901	1.0575	0.591	1.700	-2.110	1.269	0	1.7666e+02	1.2621e+00	20.0705	0.0078	1.7489e+02	9.0879e+00	19.7445	0.0564	3.2164e+02	1.0815e+01	18.4935	0.0365	1.2510							
056.0774062022250	+32.2147599510231	056.07743120435	0.3427	+32.21473123297	0.1986	216682513129243264	3.3071	0.3985	4.913	0.602	-6.670	0.448	0	6.0060e+02	1.5445e+01	18.7419	0.0279	3.0479e+02	2.9441e+01	19.1414	0.1049	1.0950e+03	6.9235e+01	17.1634	0.0687	1.9780							
056.0913068955055	+32.2032092575228	056.09133361431	0.1519	+32.20317848572	0.0686	216682444409767552	3.2648	0.1738	5.251	0.313	-7.147	0.183	0	7.9946e+03	8.2087e+00	15.9314	0.0011	9.4652e+02	1.4203e+01	17.9111	0.0163	1.2306e+04	4.5305e+01	14.5367	0.0040	3.3744			3655.30	1.3967	0.7978	0.62	0.062
056.0930008844986	+32.2002007304440	056.09302691043	0.1084	+32.20016874878	0.0498	216682444409767936	3.0485	0.1217	5.115	0.215	-7.428	0.129	0	7.5156e+03	3.4018e+01	15.9985	0.0049	1.2802e+03	4.4836e+01	17.5832	0.0380	1.0874e+04	7.6963e+01	14.6710	0.0077	2.9122			4525.31				
056.0746213636569	+32.2056383926446	056.07464402767	0.1031	+32.20560505473	0.0561	216682513129244928	3.0014	0.1168	4.454	0.198	-7.743	0.151	0	1.3674e+04	3.0519e+01	15.3486	0.0024	2.3805e+03	3.0044e+01	16.9097	0.0137	1.8537e+04	1.3310e+02	14.0918	0.0078	2.8179			3786.36			0.79	0.115
056.0887097733683	+32.1989791275833	056.08873353475	0.1312	+32.19895312203	0.0596	216682444409768320	3.2567	0.1490	4.670	0.263	-6.040	0.152	0	6.3024e+03	7.1988e+00	16.1896	0.0012	9.8522e+02	1.4519e+01	17.8676	0.0160	9.2292e+03	4.2079e+01	14.8490	0.0050	3.0186			4269.55				
056.0674416547800	+32.2049751550100	056.06744165478	3.0529	+32.20497515501	1.4778	216682474473986304							0	7.9095e+01	2.1540e+00	20.9430	0.0296																
056.0756818547245	+32.1945601489597	056.07570698867	0.4866	+32.19459427049	0.2350	216682405753907200	2.2433	0.5494	4.940	0.864	7.925	0.549	0	3.9519e+02	1.5680e+00	19.1963	0.0043	1.9455e+02	1.0306e+01	19.6288	0.0575	7.4606e+02	1.4294e+01	17.5800	0.0208	2.0488							
056.0753976523868	+32.1815130173780	056.07541296460	0.7091	+32.18149609224	0.3143	216682405753899648	0.6492	0.7217	3.010	1.383	-3.931	0.858	0	2.9393e+02	6.5293e+00	19.5178	0.0241	1.5287e+02	1.1719e+01	19.8906	0.0832	5.0408e+02	2.9973e+01	18.0057	0.0646	1.8849							
056.0593716635227	+32.2012483824221	056.05936564925	0.5630	+32.20124689270	0.2855	216682474473163136	-0.0926	0.6474	-1.182	1.002	-0.346	0.620	0	3.8594e+02	1.6358e+00	19.2221	0.0046	2.3066e+02	1.1418e+01	19.4440	0.0537	5.3215e+02	6.5490e+00	17.9468	0.0134	1.4971							
056.0665521856275	+32.2023281515429	056.06654130689	0.6143	+32.20232087946	0.3033	216682474473163648	1.1726	0.6975	-2.138	1.071	-1.689	0.686	0	2.8002e+02	1.8448e+00	19.5704	0.0072	2.5219e+02	1.7582e+01	19.3471	0.0757	4.6451e+02	1.1964e+01	18.0944	0.0280	1.2526							
056.0681846549848	+32.2149375871837	056.06817106740	1.4267	+32.21493732024	0.4900	216682513129356928	0.2671	1.5709	-2.670	2.418	-0.062	1.284	0	1.6257e+02	1.4282e+00	20.1608	0.0095	2.9344e+02	3.3659e+01	19.1826	0.1245	2.9446e+02	9.1184e+00	18.5894	0.0336	0.5932							
056.0786315893106	+32.1926747173167	056.07863237791	1.0627	+32.19264870315	0.5160	216682410048448000	-0.2833	1.1882	0.155	1.794	-6.042	1.171	0	1.4461e+02	1.1699e+00	20.2879	0.0088	1.4921e+02	9.8405e+00	19.9169	0.0716	3.4126e+02	9.6397e+00	18.4292	0.0307	1.4877							
056.1035359533025	+32.2300419092522	056.10353721558	1.8939	+32.23000531203	0.7884	216682646272344832	6.5671	2.3422	0.248	2.820	-8.500	2.380	0	9.7581e+01	2.1990e+00	20.7150	0.0245																
056.0886281091019	+32.2103493024069	056.08865080991	0.2233	+32.21032071352	0.1043	216682547488981248	3.0204	0.2527	4.461	0.429	-6.640	0.267	0	1.6416e+03	4.4845e+00	17.6502	0.0030	2.9094e+02	1.6518e+01	19.1919	0.0616	2.8450e+03	2.6349e+01	16.1267	0.0101	3.0652							
056.0871420567825	+32.2103972365522	056.08714386837	0.1309	+32.21039287933	0.0601	216682547488981376	0.5298	0.1468	0.356	0.245	-1.012	0.154	0	2.8598e+03	4.7212e+00	17.0475	0.0018	7.7274e+02	1.6614e+01	18.1313	0.0233	3.7789e+03	1.5425e+01	15.8185	0.0044	2.3128			3589.75				
056.0906671394745	+32.2087077175825	056.09068903078	0.1453	+32.20867893064	0.0667	216682547488981504	3.2287	0.1637	4.302	0.288	-6.686	0.178	0	4.5023e+03	6.3118e+00	16.5548	0.0015	7.2378e+02	1.6947e+01	18.2024	0.0254	6.7254e+03	2.5485e+01	15.1926	0.0041	3.0097			4385.97				
056.1058708551100	+32.2323324064000	056.10587085511	3.8759	+32.23233240640	1.5357	216682646272526464							0	9.4703e+01	1.6589e+00	20.7475	0.0190																
056.0902076470359	+32.2299098305336	056.09019300362	0.4619	+32.22990227859	0.2407	216682646272098944	0.7406	0.4869	-2.877	0.802	-1.754	0.595	0	4.2681e+02	2.6505e+00	19.1128	0.0067	3.4918e+02	3.1279e+01	18.9938	0.0973	7.0988e+02	1.2728e+01	17.6340	0.0195	1.3598							
056.0427896145333	+32.2334541958644	056.04279132987	1.1437	+32.23343870017	0.4254	216682783711185152	-1.1329	1.2736	0.337	2.100	-3.599	1.019	0	1.8220e+02	1.7521e+00	20.0370	0.0104	2.3171e+02	1.5184e+01	19.4390	0.0712	3.6700e+02	1.1532e+01	18.3503	0.0341	1.0888							
056.0452466905131	+32.2167806310701	056.04526285854	0.6025	+32.21676860996	0.2672	216682749351091712	1.6976	0.7234	3.177	1.055	-2.792	0.604	0	2.9476e+02	1.8676e+00	19.5147	0.0069	2.3423e+02	2.0424e+01	19.4273	0.0947	4.6067e+02	9.3328e+00	18.1034	0.0220	1.3238							
056.0535109889637	+32.2089457967365	056.05351683582	2.1790	+32.20893946757	0.7430	216682684926723072	1.3487	2.4141	1.149	2.827	-1.470	1.716	0	1.0179e+02	1.1421e+00	20.6691	0.0122	1.9563e+02	2.6728e+01	19.6228	0.1483	2.1065e+02	9.3410e+00	18.9530	0.0481	0.6698							
056.0512303670600	+32.2058409154100	056.05123036706	43.3863	+32.20584091541	7.6973	216682684927129344							0	7.1098e+01	2.7761e+00	21.0587	0.0424																
056.0540708760949	+32.2209998984847	056.05409329456	0.3394	+32.22097279932	0.1496	216682719286079104	2.7473	0.3912	4.405	0.631	-6.294	0.358	0	7.1025e+02	2.4463e+00	18.5598	0.0037	2.7302e+02	2.2354e+01	19.2609	0.0889	1.3116e+03	1.5626e+01	16.9674	0.0129	2.2935							
056.0758160031397	+32.2396049729054	056.07582243227	0.5061	+32.23959725735	0.2227	216682822365284224	0.7171	0.5905	1.263	0.892	-1.792	0.512	0	3.4376e+02	2.2415e+00	19.3477	0.0071	3.1072e+02	2.2797e+01	19.1205	0.0797	5.8610e+02	8.4231e+00	17.8420	0.0156	1.2785							
056.0700532208630	+32.2542724593530	056.07006208971	2.6057	+32.25427406102	1.0704	216682925445026688	-5.5084	2.7833	1.742	3.489	0.372	2.523	0	9.9254e+01	1.6779e+00	20.6965	0.0184	2.4535e+02	1.8479e+01	19.3769	0.0818	2.3227e+02	1.1217e+01	18.8469	0.0524	0.5300							
056.0659789687174	+32.2419837530926	056.06592949417	0.3213	+32.24197369963	0.1156	216682886790733696	1.1411	0.3574	-9.719	0.507	-2.335	0.307	0	8.5951e+02	2.7696e+00	18.3527	0.0035	4.0158e+02	2.7036e+01	18.8419	0.0731	1.2325e+03	1.0836e+01	17.0350	0.0095	1.8070							
056.0809441158727	+32.2361099574789	056.08098177294	0.8964	+32.23611747929	0.4521	216682818071370368	0.9353	1.2204	7.398	1.796	1.747	0.975	0	1.8938e+02	2.0082e+00	19.9950	0.0115	2.3312e+02	2.2946e+01	19.4325	0.1069	4.0122e+02	1.3365e+01	18.2535	0.0362	1.1790							
056.0955803434766	+32.2445520050180	056.09560313937	0.3191	+32.24452325252	0.1320	216682852430995584	3.6199	0.3331	4.478	0.714	-6.678	0.371	0	8.7615e+02	4.2012e+00	18.3319	0.0052	2.8013e+02	1.6823e+01	19.2330	0.0652	1.6637e+03	3.7732e+01	16.7092	0.0246	2.5238							
056.0567095581695	+32.2441025822722	056.05670667179	0.4130	+32.24406776755	0.1779	216682886790734080	0.7215	0.4710	-0.567	0.751	-8.086	0.420	0	5.5343e+02	2.6982e+00	18.8307	0.0053	3.1352e+02	2.4779e+01	19.1107	0.0858	8.6117e+02	1.4205e+01	17.4242	0.0179	1.6865							
055.8836091512309	+32.1048204846343	055.88362722580	0.0628	+32.10479068158	0.0308	216685949103101824	2.9996	0.0595	3.556	0.118	-6.922	0.067	0	2.2078e+04	3.3398e+01	14.8285	0.0016	5.5941e+03	4.4289e+01	15.9821	0.0086	2.5116e+04	1.0326e+02	13.7621	0.0045	2.2200			3997.25			0.84	0.162
055.8528764931311	+32.0980945664079	055.85289205055	0.5118	+32.09807086002	0.2728	216686120901794176	0.6794	0.4718	3.061	1.062	-5.506	0.578	0	4.2220e+02	1.5897e+00	19.1246	0.0041	1.1826e+02	1.7339e+01	20.1693	0.1592	6.1780e+02	1.0272e+01	17.7848	0.0181	2.3845							
055.8502479770300	+32.1222528612500	055.85024797703	10.8503	+32.12225286125	5.2364	216686223979871872							0	7.2631e+01	1.3192e+00	21.0356	0.0197																
055.8581663442863	+32.1137439462200	055.85816910962	0.8488	+32.11374898372	0.4448	216686150965094784	1.0013	0.7867	0.544	1.696	1.170	0.933	0	2.5919e+02	1.3075e+00	19.6543	0.0055	8.2728e+01	1.5143e+01	20.5573	0.1987	3.7921e+02	1.1629e+01	18.3147	0.0333	2.2426							
055.8472905111284	+32.1382924173783	055.84730241950	0.1326	+32.13827723599	0.0687	216686979895252352	0.1702	0.1247	2.342	0.259	-3.526	0.145	0	3.0895e+03	3.3460e+00	16.9636	0.0012	9.2546e+02	1.4407e+01	17.9355	0.0169	3.4326e+03	1.6452e+01	15.9229	0.0052	2.0126			4155.81	1.9820	0.9600		
055.8360084946642	+32.1389180124974	055.83597777777	0.1924	+32.13890002389	0.0966	216687048614729344	0.8171	0.1869	-6.041	0.362	-4.178	0.201	0	1.7556e+03	2.7845e+00	17.5773	0.0017	4.9894e+02	7.4790e+00	18.6063	0.0163	2.0488e+03	1.5118e+01	16.4832	0.0080	2.1231							
055.8990330718716	+32.1109029431367	055.89906668183	1.1420	+32.11088983703	0.6014	216691755897337984	2.3716	0.9308	6.612	2.321	-3.044	1.267	0	1.4114e+02	1.2772e+00	20.3143	0.0098	4.6926e+01	7.4119e+00	21.1729	0.1715	2.4950e+02	8.4177e+00	18.7692	0.0366	2.4036							
055.8980147107121	+32.1288032130156	055.89803829619	0.7440	+32.12880691149	0.3721	216691854681926656	0.3478	0.6437	4.639	1.471	0.859	0.790	0	2.7185e+02	1.2623e+00	19.6026	0.0050	9.1540e+01	1.2426e+01	20.4474	0.1474	3.9727e+02	9.6834e+00	18.2642	0.0265	2.1832							
055.9181129694246	+32.1483541538455	055.91811036577	1.4111	+32.14835457579	0.7182	216691996415827072	-0.8372	1.2627	-0.512	2.954	0.098	1.594	0	1.1751e+02	1.0058e+00	20.5132	0.0093	8.0765e+01	2.0650e+01	20.5833	0.2776	1.7473e+02	7.0110e+00	19.1560	0.0436	1.4274							
055.9359071236937	+32.1382683554439	055.93592764046	0.0902	+32.13823533614	0.0438	216691927697575680	3.0810	0.0888	4.035	0.172	-7.669	0.094	0	1.6302e+04	3.8040e+01	15.1577	0.0025	3.3998e+03	3.0955e+01	16.5228	0.0099	2.0644e+04	1.5358e+02	13.9749	0.0081	2.5478			3657.01			0.94	0.143
055.9155459824101	+32.1474126921210	055.91556338400	0.5154	+32.14737431240	0.2517	216691992120644480	1.2272	0.4543	3.422	1.026	-8.914	0.531	0	3.8462e+02	1.3574e+00	19.2258	0.0038	1.0630e+02	8.8910e+00	20.2850	0.0908	5.2761e+02	5.0273e+00	17.9561	0.0103	2.3289							
055.8656256434039	+32.1420997939579	055.86564895265	0.2139	+32.14206875521	0.1192	216692099496268288	3.3154	0.2098	4.584	0.432	-7.209	0.244	0	1.7756e+03	2.9522e+00	17.5650	0.0018	1.9363e+02	7.9699e+00	19.6340	0.0447	2.7814e+03	1.5744e+01	16.1513	0.0061	3.4827							
055.8814582709056	+32.1477425569911	055.88145536724	0.6603	+32.14774619088	0.3441	216692133856006272	0.6210	0.5997	-0.571	1.324	0.844	0.734	0	3.5918e+02	1.9042e+00	19.3001	0.0058	9.6334e+01	7.8442e+00	20.3919	0.0884	5.1852e+02	8.7828e+00	17.9750	0.0184	2.4169							
055.8651957047304	+32.1411202125090	055.86521181865	0.3465	+32.14108665501	0.1859	216692099494720256	1.1508	0.3376	3.169	0.698	-7.794	0.390	0	9.0231e+02	2.0031e+00	18.3000	0.0024	2.0934e+02	5.5543e+00	19.5493	0.0288	1.2005e+03	7.1833e+00	17.0635	0.0065	2.4858							
055.8755774393400	+32.1447799048900	055.87557743934	4.5192	+32.14477990489	1.3515	216692133854872960							0	8.3044e+01	1.8702e+00	20.8901	0.0245	5.1324e+01	1.0579e+01	21.0756	0.2238	1.6215e+02	1.7281e+01	19.2371	0.1157	1.8384							
055.8954405754974	+32.1527631514422	055.89547428225	1.1313	+32.15274229103	0.6201	216692163920047104	0.2398	1.0941	6.628	2.378	-4.845	1.267	0	1.4750e+02	1.1926e+00	20.2664	0.0088	6.3596e+01	7.7070e+00	20.8428	0.1316	2.4028e+02	8.8517e+00	18.8101	0.0400	2.0327							
055.9062501277700	+32.1432508300800	055.90625012777	2.4837	+32.14325083008	1.2377	216692168214643968							0	9.4004e+01	1.6081e+00	20.7555	0.0186	7.1341e+01	1.4807e+01	20.7180	0.2253	1.5882e+02	1.7635e+01	19.2597	0.1206	1.4584							
055.8960440634541	+32.1543236186797	055.89607449566	0.4465	+32.15430913910	0.2387	216692232638818688	0.2038	0.4402	5.984	0.931	-3.363	0.499	0	4.9287e+02	1.4181e+00	18.9565	0.0031	1.3947e+02	9.7169e+00	19.9902	0.0756	6.5402e+02	1.0376e+01	17.7229	0.0172	2.2673							
055.9041511327700	+32.1617980198700	055.90415113277	10.8831	+32.16179801987	3.3806	216692202574641792							0	7.7097e+01	1.6221e+00	20.9708	0.0228	3.3720e+01	4.9291e+00	21.5317	0.1587	9.9847e+01	1.7764e+01	19.7636	0.1932	1.7681							
055.9059188342963	+32.1565722862377	055.90591332646	1.0967	+32.15656184096	0.5804	216692198279082496	0.8709	1.0431	-1.083	2.287	-2.426	1.184	0	1.5103e+02	1.2542e+00	20.2407	0.0090	8.5755e+01	5.5714e+00	20.5182	0.0705	2.1842e+02	7.9980e+00	18.9137	0.0398	1.6045							
055.9008069903611	+32.1472875019111	055.90080958890	1.3665	+32.14728985705	0.6832	216692163919581824	0.9727	1.2568	0.511	3.012	0.547	1.582	0	1.2815e+02	1.4244e+00	20.4191	0.0121	7.9029e+01	1.6473e+01	20.6069	0.2263	2.1974e+02	1.0286e+01	18.9071	0.0508	1.6998							
055.9250888479700	+32.1559001188800	055.92508884797	2.5119	+32.15590011888	1.1934	216692370080602368							0	8.8548e+01	1.4431e+00	20.8204	0.0177	5.7048e+01	1.3759e+01	20.9608	0.2619	1.4019e+02	1.5176e+01	19.3952	0.1175	1.5656							
055.9376722849872	+32.1466488838713	055.93771298667	0.1289	+32.14664332110	0.0635	216692305654697088	0.3551	0.1241	8.004	0.249	-1.292	0.135	0	3.4058e+03	3.3446e+00	16.8578	0.0011	6.9027e+02	9.1509e+00	18.2538	0.0144	4.3765e+03	1.7260e+01	15.6591	0.0043	2.5947			3764.76	2.7930	1.4060		
055.9412117222403	+32.1497869831522	055.94121372078	0.3385	+32.14976119718	0.1660	216692301358292096	0.8901	0.3073	0.393	0.668	-5.989	0.357	0	7.1910e+02	1.6112e+00	18.5464	0.0024	1.9343e+02	7.8474e+00	19.6351	0.0440	9.0452e+02	1.2167e+01	17.3709	0.0146	2.2642							
055.9485246193900	+32.1506765744100	055.94852461939	1.3420	+32.15067657441	0.6703	216692335718274816							0	4.1769e+02	1.5330e+00	19.1362	0.0040	5.1730e+01	7.1677e+00	21.0670	0.1504	7.9705e+02	1.1414e+01	17.5082	0.0155	3.5588							
055.9634926464600	+32.1792070230600	055.96349264646	2.1509	+32.17920702306	1.0998	216692546171734272							0	9.7682e+01	1.1950e+00	20.7138	0.0133	8.9407e+01	1.0533e+01	20.4730	0.1279	1.6090e+02	1.5370e+01	19.2455	0.1037	1.2274							
055.9637509089229	+32.1984283456555	055.96378007368	1.6701	+32.19841796927	0.7858	216692546171736320	-0.7233	1.2245	5.732	3.643	-2.410	1.966	0	1.1723e+02	9.6519e-01	20.5158	0.0089	7.2130e+01	1.0454e+01	20.7061	0.1574	1.8919e+02	8.2911e+00	19.0697	0.0476	1.6364							
055.9731476035080	+32.1714624974932	055.97319241095	1.9148	+32.17135418264	0.8574	216692477453484032	-0.8920	1.5467	8.809	4.062	-25.157	2.171	0	1.2251e+02	1.1661e+00	20.4680	0.0103	7.7738e+01	8.3150e+00	20.6248	0.1161	2.3945e+02	7.4221e+00	18.8139	0.0337	1.8109							
055.9745075586694	+32.1817715741431	055.97451542337	0.6243	+32.18176399206	0.2925	216692473157009408	0.7216	0.4820	1.546	1.349	-1.761	0.718	0	3.3699e+02	1.3149e+00	19.3693	0.0042	1.3832e+02	9.9720e+00	19.9991	0.0783	4.1719e+02	1.0749e+01	18.2111	0.0280	1.7880							
055.9541434824533	+32.1669151141732	055.95414993188	0.4042	+32.16691989334	0.1899	216692438797259136	0.5771	0.3182	1.268	0.842	1.110	0.447	0	6.1292e+02	1.8020e+00	18.7199	0.0032	2.0203e+02	1.0187e+01	19.5879	0.0547	7.5505e+02	1.1356e+01	17.5670	0.0163	2.0209							
055.9648622602903	+32.1900640571844	055.96486722578	0.6631	+32.19006018649	0.3125	216692541876492288	0.2985	0.5176	0.976	1.404	-0.899	0.745	0	3.1160e+02	1.5256e+00	19.4544	0.0053	1.5505e+02	8.9686e+00	19.8752	0.0628	3.9307e+02	7.6367e+00	18.2758	0.0211	1.5995							
055.9531275547893	+32.1832263418344	055.95313065290	1.3176	+32.18321634864	0.5930	216692511811896960	0.4446	0.9981	0.609	2.839	-2.321	1.513	0	1.5391e+02	9.3868e-01	20.2202	0.0066	9.5880e+01	1.2268e+01	20.3971	0.1389	2.5355e+02	6.1907e+00	18.7518	0.0265	1.6453							
055.9772038103116	+32.1705466940966	055.97722777282	0.1164	+32.17053302396	0.0487	216692477453384448	0.5133	0.1098	4.711	0.234	-3.175	0.122	0	4.6401e+03	3.5339e+00	16.5220	0.0008	1.0296e+03	1.1788e+01	17.8197	0.0124	5.7731e+03	1.8025e+01	15.3584	0.0034	2.4613			3407.00	2.6550	1.3525		
055.9558272629719	+32.1777495834894	055.95584803280	0.1518	+32.17772097738	0.0672	216692511813123456	2.9787	0.1316	4.083	0.325	-6.644	0.168	1	6.8916e+03	1.5652e+01	16.0926	0.0025	9.6209e+02	1.1145e+01	17.8933	0.0126	9.7783e+03	5.6848e+01	14.7863	0.0063	3.1071			4232.85	1.2563	0.6820		
055.9344102509136	+32.1743702872027	055.93443126922	2.1801	+32.17434839776	0.9437	216692610596191744	2.4914	1.7616	4.132	4.006	-5.084	2.168	0	1.1763e+02	1.1155e+00	20.5121	0.0103	5.5603e+01	8.9600e+00	20.9886	0.1750	2.1303e+02	1.0240e+01	18.9408	0.0522	2.0478							
