# File generated by CMD 3.7 (http://stev.oapd.inaf.it/cmd) on Tue Nov  7 20:56:06 CET 2023
# isochrones based on PARSEC release v1.2S +  COLIBRI S_37 + S_35 + PR16
# Basic references: Bressan et al. (2012), MNRAS, 427, 127 + Chen et al. (2014, 2015), MNRAS, 444, 2525 + MNRAS, 452, 1068 + Tang et al. (2014), MNRAS, 445, 4287 + Marigo et al. (2017), ApJ, 835, 77 + Pastorelli al. (2019), MNRAS, 485, 5666 + Pastorelli al. (2020), MNRAS, in press
# Thermal pulse cycles included 
# On RGB, assumed Reimers mass loss with efficiency eta=0.2
# LPV periods and growth rates added cf. Trabucchi et al. (2019)
# but fundamental-mode LPV periods are from Trabucchi et al. (2021)
# Photometric system:  2MASS + Spitzer (IRAC+MIPS)
# Using YBC version of bolometric corrections as in Chen et al. (2019)
# O-rich circumstellar dpmod60alox40 dust from Groenewegen (2006)
# C-rich circumstellar AMCSIC15 dust from Groenewegen (2006)
# IMF: Kroupa (2001, 2002) + Kroupa et al. (2013) canonical two-part-power law IMF corrected for unresolved binaries 
# Kind of output: isochrone tables
# Zini     MH   logAge Mini        int_IMF         Mass   logL    logTe  logg  label   McoreTP C_O  period0  period1  period2  period3  period4  pmode  Mloss  tau1m   X   Y   Xc  Xn  Xo  Cexcess  Z 	 mbolmag  Jmag    Hmag    Ksmag   [3.6]mag  [4.5]mag  [5.8]mag  [8.0]mag  [24]mag  [70]mag  [160]mag
0.0152 0.01508 6.69897 35.7213859558 2.6323958995   32.358  5.550  4.3351  2.691    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -5.21e-06      0.00 7.092e-01 2.755e-01 2.746e-03 7.408e-04 6.719e-03 -1.000 1.527e-02 -9.104 -6.809 -6.722 -6.663 -6.640 -6.651 -7.061 -7.976 -7.964 -8.475 -10.382
0.0152 0.01508 6.69897 35.9129104614 2.6324065815   32.383  5.555  4.3232  2.638    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -5.24e-06      0.00 7.092e-01 2.755e-01 2.746e-03 7.408e-04 6.719e-03 -1.000 1.527e-02 -9.118 -6.913 -6.828 -6.766 -6.734 -6.737 -7.143 -8.057 -8.000 -8.480 -10.384
0.0152 0.01508 6.69897 36.0829887390 2.6324159580   32.405  5.561  4.3121  2.589    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -5.23e-06      0.00 7.092e-01 2.755e-01 2.746e-03 7.408e-04 6.719e-03 -1.000 1.527e-02 -9.131 -6.994 -6.911 -6.850 -6.814 -6.811 -7.214 -8.127 -8.038 -8.475 -10.368
0.0152 0.01508 6.69897 36.2591819763 2.6324255651   32.428  5.566  4.3002  2.536    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1  -5.2e-06      0.00 7.092e-01 2.755e-01 2.746e-03 7.408e-04 6.719e-03 -1.000 1.527e-02 -9.145 -7.077 -6.994 -6.931 -6.889 -6.879 -7.278 -8.190 -8.048 -8.421 -10.294
0.0152 0.01508 6.69897 36.4234619141 2.6324344263   32.447  5.571  4.2886  2.484    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -5.23e-06      0.00 7.092e-01 2.755e-01 2.746e-03 7.408e-04 6.719e-03 -1.000 1.527e-02 -9.158 -6.938 -6.833 -6.774 -6.710 -6.689 -6.669 -6.647 -6.593 -6.574 -6.657
0.0152 0.01508 6.69897 36.5215415955 2.6324396731   32.415  5.574  4.2803  2.448    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -6.97e-06      0.00 7.092e-01 2.755e-01 2.745e-03 7.408e-04 6.719e-03 -1.000 1.527e-02 -9.164 -7.012 -6.909 -6.851 -6.789 -6.767 -6.748 -6.726 -6.672 -6.653 -6.736
0.0152 0.01508 6.69897 36.5578269958 2.6324416059   32.388  5.575  4.2760  2.430    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -7.05e-06      0.00 7.092e-01 2.755e-01 2.745e-03 7.409e-04 6.719e-03 -1.000 1.527e-02 -9.167 -7.043 -6.942 -6.884 -6.823 -6.802 -6.783 -6.761 -6.709 -6.689 -6.772
0.0152 0.01508 6.69897 36.5945587158 2.6324435581   32.360  5.576  4.2716  2.410    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -7.13e-06      0.00 7.092e-01 2.755e-01 2.745e-03 7.409e-04 6.719e-03 -1.000 1.527e-02 -9.170 -7.075 -6.975 -6.918 -6.858 -6.838 -6.819 -6.798 -6.746 -6.727 -6.810
0.0152 0.01508 6.69897 36.6214790344 2.6324449859   32.338  5.577  4.2682  2.396    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1  -7.2e-06      0.00 7.092e-01 2.755e-01 2.745e-03 7.409e-04 6.719e-03 -1.000 1.527e-02 -9.171 -7.098 -6.999 -6.943 -6.884 -6.864 -6.845 -6.824 -6.774 -6.755 -6.838
0.0152 0.01508 6.69897 36.6560630798 2.6324468167   32.310  5.578  4.2639  2.377    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -7.29e-06      0.00 7.092e-01 2.755e-01 2.744e-03 7.409e-04 6.719e-03 -1.000 1.527e-02 -9.174 -7.128 -7.030 -6.975 -6.917 -6.897 -6.879 -6.859 -6.809 -6.790 -6.874
0.0152 0.01508 6.69897 36.6892890930 2.6324485719   32.281  5.578  4.2597  2.359    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -7.38e-06      0.00 7.092e-01 2.755e-01 2.744e-03 7.409e-04 6.719e-03 -1.000 1.527e-02 -9.176 -7.157 -7.060 -7.006 -6.949 -6.930 -6.912 -6.893 -6.844 -6.825 -6.909
0.0152 0.01508 6.69897 36.7133560181 2.6324498410   32.260  5.579  4.2565  2.346    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -7.43e-06      0.00 7.092e-01 2.755e-01 2.744e-03 7.409e-04 6.719e-03 -1.000 1.527e-02 -9.178 -7.179 -7.083 -7.030 -6.974 -6.955 -6.937 -6.918 -6.870 -6.851 -6.936
0.0152 0.01508 6.69897 36.7443466187 2.6324514723   32.236  5.580  4.2517  2.325    0  0.000  0.544     0.00     0.00     0.00     0.00     0.00 -1 -7.44e-06      0.00 7.092e-01 2.755e-01 2.743e-03 7.410e-04 6.719e-03 -1.000 1.527e-02 -9.180 -7.213 -7.118 -7.066 -7.011 -6.993 -6.975 -6.957 -6.910 -6.891 -6.976
0.0152 0.01508 6.69897 36.7741012573 2.6324530356   32.213  5.581  4.2469  2.305    0  0.000  0.544     0.00     0.00     0.00     0.00     0.00 -1 -7.44e-06      0.00 7.092e-01 2.755e-01 2.743e-03 7.411e-04 6.719e-03 -1.000 1.527e-02 -9.182 -7.247 -7.153 -7.101 -7.048 -7.030 -7.013 -6.995 -6.949 -6.931 -7.015
0.0152 0.01508 6.69897 36.7955741882 2.6324541620   32.195  5.582  4.2434  2.290    0  0.000  0.544     0.00     0.00     0.00     0.00     0.00 -1 -7.44e-06      0.00 7.092e-01 2.755e-01 2.742e-03 7.411e-04 6.719e-03 -1.000 1.527e-02 -9.184 -7.272 -7.178 -7.128 -7.075 -7.058 -7.041 -7.023 -6.978 -6.959 -7.044
0.0152 0.01508 6.69897 36.8231849670 2.6324556081   32.172  5.582  4.2389  2.271    0  0.000  0.544     0.00     0.00     0.00     0.00     0.00 -1 -7.45e-06      0.00 7.092e-01 2.755e-01 2.742e-03 7.411e-04 6.719e-03 -1.000 1.527e-02 -9.186 -7.303 -7.212 -7.162 -7.110 -7.093 -7.077 -7.059 -7.015 -6.996 -7.080
0.0152 0.01508 6.69897 36.8497009277 2.6324569945   32.149  5.583  4.2345  2.252    0  0.000  0.544     0.00     0.00     0.00     0.00     0.00 -1 -7.45e-06      0.00 7.092e-01 2.755e-01 2.741e-03 7.412e-04 6.719e-03 -1.000 1.527e-02 -9.188 -7.335 -7.244 -7.195 -7.144 -7.128 -7.112 -7.094 -7.051 -7.032 -7.116
0.0152 0.01508 6.69897 36.8688774109 2.6324579958   32.132  5.584  4.2313  2.238    0  0.000  0.544     0.00     0.00     0.00     0.00     0.00 -1 -7.45e-06      0.00 7.092e-01 2.755e-01 2.741e-03 7.412e-04 6.719e-03 -1.000 1.527e-02 -9.189 -7.357 -7.267 -7.219 -7.169 -7.153 -7.137 -7.120 -7.077 -7.058 -7.143
0.0152 0.01508 6.69897 36.8934631348 2.6324592777   32.110  5.585  4.2272  2.221    0  0.000  0.544     0.00     0.00     0.00     0.00     0.00 -1 -7.45e-06      0.00 7.092e-01 2.755e-01 2.740e-03 7.413e-04 6.719e-03 -1.000 1.527e-02 -9.191 -7.387 -7.299 -7.251 -7.202 -7.186 -7.171 -7.154 -7.111 -7.092 -7.176
0.0152 0.01508 6.69897 36.9170646667 2.6324605065   32.088  5.585  4.2231  2.203    0  0.000  0.544     0.00     0.00     0.00     0.00     0.00 -1 -7.44e-06      0.00 7.092e-01 2.755e-01 2.740e-03 7.413e-04 6.719e-03 -1.000 1.527e-02 -9.193 -7.417 -7.329 -7.282 -7.234 -7.219 -7.203 -7.187 -7.145 -7.125 -7.209
0.0152 0.01508 6.69897 36.9397201538 2.6324616843   32.067  5.586  4.2191  2.187    0  0.000  0.544     0.00     0.00     0.00     0.00     0.00 -1 -7.44e-06      0.00 7.092e-01 2.755e-01 2.739e-03 7.414e-04 6.719e-03 -1.000 1.527e-02 -9.195 -7.446 -7.359 -7.312 -7.265 -7.250 -7.235 -7.219 -7.178 -7.158 -7.241
0.0152 0.01508 6.69897 36.9561080933 2.6324625352   32.052  5.586  4.2163  2.174    0  0.000  0.544     0.00     0.00     0.00     0.00     0.00 -1 -7.44e-06      0.00 7.092e-01 2.755e-01 2.739e-03 7.414e-04 6.719e-03 -1.000 1.527e-02 -9.196 -7.466 -7.380 -7.335 -7.288 -7.273 -7.258 -7.243 -7.201 -7.181 -7.264
0.0152 0.01508 6.69897 36.9771194458 2.6324636249   32.032  5.587  4.2126  2.159    0  0.000  0.544     0.00     0.00     0.00     0.00     0.00 -1 -7.44e-06      0.00 7.092e-01 2.755e-01 2.738e-03 7.415e-04 6.719e-03 -1.000 1.527e-02 -9.198 -7.493 -7.408 -7.363 -7.317 -7.302 -7.288 -7.272 -7.231 -7.211 -7.293
0.0152 0.01508 6.69897 36.9972610474 2.6324646682   32.016  5.588  4.2099  2.147    0  0.000  0.543     0.00     0.00     0.00     0.00     0.00 -1 -7.46e-06      0.00 7.092e-01 2.755e-01 2.738e-03 7.416e-04 6.719e-03 -1.000 1.527e-02 -9.200 -7.513 -7.429 -7.384 -7.339 -7.325 -7.310 -7.295 -7.255 -7.234 -7.316
0.0152 0.01508 6.69897 37.0166130066 2.6324656694   32.002  5.589  4.2077  2.137    0  0.000  0.543     0.00     0.00     0.00     0.00     0.00 -1 -7.49e-06      0.00 7.092e-01 2.755e-01 2.737e-03 7.417e-04 6.719e-03 -1.000 1.527e-02 -9.202 -7.531 -7.447 -7.403 -7.358 -7.344 -7.330 -7.315 -7.274 -7.254 -7.335
0.0152 0.01508 6.69897 37.0351829529 2.6324666290   31.989  5.590  4.2055  2.127    0  0.000  0.543     0.00     0.00     0.00     0.00     0.00 -1 -7.52e-06      0.00 7.092e-01 2.755e-01 2.737e-03 7.418e-04 6.719e-03 -1.000 1.527e-02 -9.205 -7.548 -7.465 -7.421 -7.377 -7.363 -7.348 -7.334 -7.294 -7.273 -7.354
0.0152 0.01508 6.69897 37.0616416931 2.6324679943   31.969  5.591  4.2024  2.113    0  0.000  0.543     0.00     0.00     0.00     0.00     0.00 -1 -7.56e-06      0.00 7.092e-01 2.755e-01 2.736e-03 7.419e-04 6.719e-03 -1.000 1.527e-02 -9.208 -7.573 -7.490 -7.447 -7.403 -7.390 -7.376 -7.361 -7.321 -7.300 -7.381
0.0152 0.01508 6.69897 37.0865364075 2.6324692768   31.950  5.592  4.1994  2.100    0  0.000  0.543     0.00     0.00     0.00     0.00     0.00 -1 -7.59e-06      0.00 7.092e-01 2.755e-01 2.735e-03 7.421e-04 6.719e-03 -1.000 1.527e-02 -9.211 -7.597 -7.515 -7.472 -7.429 -7.415 -7.401 -7.387 -7.348 -7.327 -7.406
0.0152 0.01508 6.69897 37.1137199402 2.6324706750   31.929  5.594  4.1961  2.085    0  0.000  0.543     0.00     0.00     0.00     0.00     0.00 -1 -7.63e-06      0.00 7.092e-01 2.755e-01 2.734e-03 7.422e-04 6.719e-03 -1.000 1.527e-02 -9.214 -7.623 -7.542 -7.499 -7.457 -7.444 -7.430 -7.416 -7.377 -7.356 -7.434
0.0152 0.01508 6.69897 37.1423606873 2.6324721457   31.907  5.595  4.1926  2.069    0  0.000  0.543     0.00     0.00     0.00     0.00     0.00 -1 -7.68e-06      0.00 7.092e-01 2.755e-01 2.733e-03 7.424e-04 6.719e-03 -1.000 1.527e-02 -9.218 -7.651 -7.570 -7.529 -7.487 -7.474 -7.461 -7.446 -7.408 -7.387 -7.464
0.0152 0.01508 6.69897 37.1749763489 2.6324738172   31.881  5.597  4.1886  2.051    0  0.000  0.542     0.00     0.00     0.00     0.00     0.00 -1 -7.72e-06      0.00 7.092e-01 2.755e-01 2.732e-03 7.426e-04 6.719e-03 -1.000 1.527e-02 -9.222 -7.683 -7.604 -7.563 -7.522 -7.509 -7.496 -7.482 -7.444 -7.422 -7.499
0.0152 0.01508 6.69897 37.2180709839 2.6324760206   31.846  5.599  4.1832  2.027    0  0.000  0.542     0.00     0.00     0.00     0.00     0.00 -1 -7.78e-06      0.00 7.092e-01 2.755e-01 2.731e-03 7.429e-04 6.719e-03 -1.000 1.527e-02 -9.227 -7.726 -7.648 -7.608 -7.568 -7.556 -7.543 -7.529 -7.492 -7.470 -7.546
0.0152 0.01508 6.69897 37.2683105469 2.6324785820   31.803  5.602  4.1779  2.002    0  0.000  0.542     0.00     0.00     0.00     0.00     0.00 -1  -7.9e-06      0.00 7.092e-01 2.755e-01 2.729e-03 7.432e-04 6.719e-03 -1.000 1.527e-02 -9.235 -7.770 -7.694 -7.655 -7.616 -7.604 -7.592 -7.578 -7.542 -7.520 -7.594
0.0152 0.01508 6.69897 37.3202743530 2.6324812229   31.758  5.605  4.1722  1.976    0  0.000  0.542     0.00     0.00     0.00     0.00     0.00 -1 -8.02e-06      0.00 7.092e-01 2.755e-01 2.727e-03 7.436e-04 6.719e-03 -1.000 1.527e-02 -9.243 -7.818 -7.744 -7.706 -7.669 -7.657 -7.645 -7.632 -7.596 -7.574 -7.648
0.0152 0.01508 6.69897 37.3876152039 2.6324846327   31.696  5.609  4.1646  1.940    0  0.000  0.541     0.00     0.00     0.00     0.00     0.00 -1 -8.16e-06      0.00 7.092e-01 2.755e-01 2.724e-03 7.441e-04 6.719e-03 -1.000 1.527e-02 -9.253 -7.882 -7.811 -7.775 -7.740 -7.729 -7.717 -7.705 -7.670 -7.648 -7.721
0.0152 0.01508 6.69897 37.4817237854 2.6324893744   31.610  5.627  4.1689  1.938    0  0.000  0.540     0.00     0.00     0.00     0.00     0.00 -1 -9.27e-06      0.00 7.092e-01 2.755e-01 2.720e-03 7.452e-04 6.719e-03 -1.000 1.527e-02 -9.298 -7.896 -7.823 -7.786 -7.750 -7.738 -7.726 -7.714 -7.678 -7.656 -7.730
0.0152 0.01508 6.69897 37.4866256714 2.6324896206   31.605  5.631  4.1706  1.941    0  0.000  0.540     0.00     0.00     0.00     0.00     0.00 -1 -9.49e-06      0.00 7.092e-01 2.755e-01 2.720e-03 7.453e-04 6.719e-03 -1.000 1.527e-02 -9.308 -7.894 -7.820 -7.783 -7.746 -7.735 -7.722 -7.710 -7.674 -7.652 -7.725
0.0152 0.01508 6.69897 37.4991111755 2.6324902474   31.591  5.635  4.1741  1.950    1  0.000  0.540     0.00     0.00     0.00     0.00     0.00 -1  -9.9e-06      0.00 7.092e-01 2.755e-01 2.719e-03 7.456e-04 6.719e-03 -1.000 1.527e-02 -9.318 -7.881 -7.805 -7.767 -7.730 -7.718 -7.706 -7.692 -7.657 -7.634 -7.708
0.0152 0.01508 6.69897 37.5127487183 2.6324909316   31.576  5.633  4.1639  1.912    1  0.000  0.540     0.00     0.00     0.00     0.00     0.00 -1 -9.64e-06      0.00 7.092e-01 2.755e-01 2.716e-03 7.464e-04 6.719e-03 -1.000 1.527e-02 -9.312 -7.946 -7.875 -7.838 -7.804 -7.793 -7.781 -7.769 -7.734 -7.712 -7.786
0.0152 0.01508 6.69897 37.5164871216 2.6324911190   31.572  5.631  4.1550  1.878    1  0.000  0.539     0.00     0.00     0.00     0.00     0.00 -1 -9.33e-06      0.00 7.092e-01 2.755e-01 2.715e-03 7.469e-04 6.719e-03 -1.000 1.527e-02 -9.308 -8.004 -7.937 -7.903 -7.871 -7.861 -7.850 -7.838 -7.805 -7.783 -7.856
0.0152 0.01508 6.69897 37.5183906555 2.6324912144   31.569  5.631  4.1472  1.847    1  0.000  0.539     0.00     0.00     0.00     0.00     0.00 -1 -9.19e-06      0.00 7.092e-01 2.755e-01 2.713e-03 7.474e-04 6.719e-03 -1.000 1.527e-02 -9.308 -8.060 -7.995 -7.963 -7.933 -7.924 -7.913 -7.902 -7.869 -7.848 -7.921
0.0152 0.01508 6.69897 37.5203781128 2.6324913140   31.567  5.631  4.1373  1.807    1  0.000  0.539     0.00     0.00     0.00     0.00     0.00 -1 -1.29e-05      0.00 7.092e-01 2.755e-01 2.712e-03 7.480e-04 6.719e-03 -1.000 1.527e-02 -9.308 -8.129 -8.066 -8.035 -8.006 -7.998 -7.987 -7.977 -7.945 -7.924 -7.997
0.0152 0.01508 6.69897 37.5217323303 2.6324913819   31.564  5.631  4.1295  1.776    1  0.000  0.539     0.00     0.00     0.00     0.00     0.00 -1 -1.94e-05      0.00 7.092e-01 2.755e-01 2.711e-03 7.484e-04 6.719e-03 -1.000 1.527e-02 -9.308 -8.183 -8.121 -8.091 -8.063 -8.054 -8.044 -8.034 -8.003 -7.982 -8.055
0.0152 0.01508 6.69897 37.5231437683 2.6324914526   31.561  5.632  4.1200  1.738    1  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1 -1.89e-05      0.00 7.092e-01 2.755e-01 2.709e-03 7.488e-04 6.719e-03 -1.000 1.527e-02 -9.309 -8.250 -8.188 -8.159 -8.132 -8.123 -8.114 -8.104 -8.074 -8.054 -8.127
0.0152 0.01508 6.69897 37.5245437622 2.6324915228   31.556  5.632  4.1097  1.696    1  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1 -1.85e-05      0.00 7.092e-01 2.755e-01 2.709e-03 7.491e-04 6.719e-03 -1.000 1.527e-02 -9.310 -8.323 -8.262 -8.235 -8.208 -8.200 -8.192 -8.182 -8.153 -8.133 -8.206
0.0152 0.01508 6.69897 37.5258903503 2.6324915903   31.551  5.632  4.0988  1.652    1  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1 -3.05e-05      0.00 7.092e-01 2.755e-01 2.708e-03 7.491e-04 6.719e-03 -1.000 1.527e-02 -9.310 -8.398 -8.341 -8.315 -8.290 -8.283 -8.275 -8.266 -8.238 -8.219 -8.292
0.0152 0.01508 6.69897 37.5272941589 2.6324916606   31.545  5.632  4.0866  1.603    1  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1 -2.98e-05      0.00 7.092e-01 2.755e-01 2.708e-03 7.492e-04 6.719e-03 -1.000 1.527e-02 -9.310 -8.483 -8.429 -8.405 -8.382 -8.376 -8.368 -8.360 -8.333 -8.315 -8.389
0.0152 0.01508 6.69897 37.5286560059 2.6324917288   31.540  5.632  4.0739  1.553    1  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1 -2.88e-05      0.00 7.092e-01 2.755e-01 2.708e-03 7.492e-04 6.719e-03 -1.000 1.527e-02 -9.310 -8.570 -8.522 -8.501 -8.483 -8.478 -8.471 -8.464 -8.439 -8.421 -8.495
0.0152 0.01508 6.69897 37.5300559998 2.6324917990   31.534  5.631  4.0601  1.498    1  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1 -2.79e-05      0.00 7.092e-01 2.755e-01 2.708e-03 7.492e-04 6.719e-03 -1.000 1.527e-02 -9.308 -8.662 -8.620 -8.601 -8.587 -8.584 -8.577 -8.571 -8.548 -8.531 -8.605
0.0152 0.01508 6.69897 37.5314254761 2.6324918676   31.530  5.630  4.0456  1.441    1  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1  -2.7e-05      0.00 7.092e-01 2.755e-01 2.708e-03 7.492e-04 6.719e-03 -1.000 1.527e-02 -9.305 -8.756 -8.718 -8.702 -8.690 -8.687 -8.681 -8.675 -8.655 -8.638 -8.713
0.0152 0.01508 6.69897 37.5321083069 2.6324919018   31.527  5.629  4.0380  1.412    1  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1 -2.66e-05      0.00 7.092e-01 2.755e-01 2.708e-03 7.492e-04 6.719e-03 -1.000 1.527e-02 -9.303 -8.805 -8.769 -8.754 -8.743 -8.741 -8.736 -8.730 -8.710 -8.694 -8.769
0.0152 0.01508 6.69897 37.5327987671 2.6324919363   31.524  5.628  4.0300  1.380    1  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1 -2.95e-05      0.00 7.092e-01 2.755e-01 2.708e-03 7.492e-04 6.719e-03 -1.000 1.527e-02 -9.301 -8.856 -8.823 -8.808 -8.799 -8.797 -8.792 -8.787 -8.768 -8.753 -8.828
0.0152 0.01508 6.69897 37.5334815979 2.6324919705   31.521  5.628  4.0218  1.348    1  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1 -3.95e-05      0.00 7.092e-01 2.755e-01 2.708e-03 7.492e-04 6.719e-03 -1.000 1.527e-02 -9.299 -8.908 -8.877 -8.864 -8.856 -8.855 -8.850 -8.845 -8.828 -8.814 -8.890
0.0152 0.01508 6.69897 37.5341682434 2.6324920049   31.518  5.627  4.0129  1.313    1  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1 -4.85e-05      0.00 7.092e-01 2.755e-01 2.707e-03 7.497e-04 6.719e-03 -1.000 1.527e-02 -9.298 -8.964 -8.936 -8.924 -8.918 -8.918 -8.913 -8.909 -8.894 -8.881 -8.957
0.0152 0.01508 6.69897 37.5348587036 2.6324920395   31.514  5.627  4.0035  1.275    1  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1 -4.96e-05      0.00 7.092e-01 2.755e-01 2.705e-03 7.505e-04 6.719e-03 -1.000 1.527e-02 -9.299 -9.025 -9.000 -8.990 -8.986 -8.986 -8.982 -8.979 -8.965 -8.953 -9.030
0.0152 0.01508 6.69897 37.5355491638 2.6324920741   31.511  5.628  3.9935  1.235    1  0.000  0.537     0.00     0.00     0.00     0.00     0.00 -1 -4.83e-05      0.00 7.092e-01 2.755e-01 2.703e-03 7.513e-04 6.719e-03 -1.000 1.527e-02 -9.299 -9.090 -9.068 -9.060 -9.058 -9.059 -9.056 -9.053 -9.041 -9.031 -9.108
0.0152 0.01508 6.69897 37.5362815857 2.6324921107   31.508  5.628  3.9823  1.190    1  0.000  0.537     0.00     0.00     0.00     0.00     0.00 -1 -4.69e-05      0.00 7.092e-01 2.755e-01 2.700e-03 7.535e-04 6.718e-03 -1.000 1.527e-02 -9.300 -9.162 -9.144 -9.138 -9.139 -9.141 -9.139 -9.137 -9.127 -9.119 -9.197
0.0152 0.01508 6.69897 37.5369644165 2.6324921449   31.505  5.628  3.9712  1.145    1  0.000  0.536     0.00     0.00     0.00     0.00     0.00 -1 -4.55e-05      0.00 7.092e-01 2.756e-01 2.695e-03 7.592e-04 6.716e-03 -1.000 1.527e-02 -9.300 -9.233 -9.219 -9.216 -9.220 -9.223 -9.222 -9.221 -9.214 -9.206 -9.285
0.0152 0.01508 6.69897 37.5376472473 2.6324921791   31.502  5.628  3.9593  1.097    1  0.000  0.535     0.00     0.00     0.00     0.00     0.00 -1 -4.42e-05      0.00 7.092e-01 2.756e-01 2.689e-03 7.672e-04 6.713e-03 -1.000 1.527e-02 -9.300 -9.307 -9.302 -9.301 -9.310 -9.315 -9.314 -9.314 -9.309 -9.303 -9.382
0.0152 0.01508 6.69897 37.5383377075 2.6324922137   31.499  5.628  3.9467  1.047    1  0.000  0.534     0.00     0.00     0.00     0.00     0.00 -1 -4.29e-05      0.00 7.091e-01 2.756e-01 2.683e-03 7.752e-04 6.710e-03 -1.000 1.527e-02 -9.300 -9.385 -9.387 -9.390 -9.403 -9.409 -9.410 -9.411 -9.408 -9.403 -9.483
0.0152 0.01508 6.69897 37.5390281677 2.6324922483   31.497  5.628  3.9340  0.996    1  0.000  0.533     0.00     0.00     0.00     0.00     0.00 -1 -4.16e-05      0.00 7.091e-01 2.756e-01 2.676e-03 7.855e-04 6.706e-03 -1.000 1.527e-02 -9.300 -9.464 -9.471 -9.477 -9.494 -9.502 -9.503 -9.506 -9.505 -9.501 -9.581
0.0152 0.01508 6.69897 37.5397186279 2.6324922828   31.494  5.628  3.9215  0.946    1  0.000  0.532     0.00     0.00     0.00     0.00     0.00 -1 -4.04e-05      0.00 7.091e-01 2.756e-01 2.667e-03 8.001e-04 6.700e-03 -1.000 1.527e-02 -9.300 -9.539 -9.556 -9.565 -9.588 -9.598 -9.601 -9.605 -9.606 -9.604 -9.685
0.0152 0.01508 6.69897 37.5404129028 2.6324923176   31.492  5.628  3.9093  0.897    1  0.000  0.531     0.00     0.00     0.00     0.00     0.00 -1 -3.89e-05      0.00 7.091e-01 2.757e-01 2.657e-03 8.159e-04 6.693e-03 -1.000 1.527e-02 -9.300 -9.610 -9.635 -9.648 -9.676 -9.687 -9.691 -9.696 -9.699 -9.698 -9.779
0.0152 0.01508 6.69897 37.5411109924 2.6324923525   31.489  5.628  3.8974  0.850    1  0.000  0.529     0.00     0.00     0.00     0.00     0.00 -1 -3.78e-05      0.00 7.090e-01 2.757e-01 2.648e-03 8.318e-04 6.687e-03 -1.000 1.527e-02 -9.300 -9.678 -9.710 -9.727 -9.759 -9.772 -9.776 -9.781 -9.786 -9.785 -9.867
0.0152 0.01508 6.69897 37.5418128967 2.6324923877   31.487  5.628  3.8858  0.803    1  0.000  0.528     0.00     0.00     0.00     0.00     0.00 -1 -3.67e-05      0.00 7.090e-01 2.758e-01 2.638e-03 8.477e-04 6.680e-03 -1.000 1.527e-02 -9.300 -9.744 -9.786 -9.807 -9.843 -9.857 -9.862 -9.868 -9.874 -9.875 -9.957
0.0152 0.01508 6.69897 37.5425186157 2.6324924230   31.484  5.628  3.8750  0.760    1  0.000  0.527     0.00     0.00     0.00     0.00     0.00 -1 -3.58e-05      0.00 7.089e-01 2.758e-01 2.628e-03 8.643e-04 6.673e-03 -1.000 1.527e-02 -9.300 -9.805 -9.857 -9.882 -9.922 -9.937 -9.944 -9.951 -9.959 -9.961 -10.044
0.0152 0.01508 6.69897 37.5432243347 2.6324924583   31.482  5.628  3.8645  0.718    1  0.000  0.525     0.00     0.00     0.00     0.00     0.00 -1 -3.48e-05      0.00 7.089e-01 2.758e-01 2.618e-03 8.817e-04 6.666e-03 -1.000 1.527e-02 -9.300 -9.863 -9.927 -9.956 -10.000 -10.016 -10.023 -10.032 -10.041 -10.044 -10.127
0.0152 0.01508 6.69897 37.5460281372 2.6324925986   31.474  5.628  3.8294  0.577    1  0.000  0.520     0.00     0.00     0.00     0.00     0.00 -1 -3.19e-05      0.00 7.087e-01 2.761e-01 2.577e-03 9.643e-04 6.624e-03 -1.000 1.529e-02 -9.300 -10.069 -10.180 -10.221 -10.273 -10.292 -10.301 -10.310 -10.321 -10.325 -10.410
